image_id,filename,original_status,original_overall_score,final_status,final_overall_score,focus_score,brightness_score,contrast_score,noise_score,fov_score,illumination_score,artifact_score,raw_focus_metrics,raw_brightness_metrics,raw_contrast_metrics,raw_noise_metrics,raw_fov_metrics,raw_illumination_metrics,raw_artifact_metrics,detected_problems,hard_failure,hard_failure_reasons,enhancement_required,enhancement_applied,enhancement_operations,post_enhancement_status,post_enhancement_score,score_delta,ok_to_go,recapture_required,feedback,final_reason,processing_time_ms
aptos_1f4bf8e28b41,aptos_1f4bf8e28b41.png,BORDERLINE,0.8155,NON-CRITICAL,0.8039,0.5739,0.873,0.5813,0.9225,1.0,1.0,1.0,"{""var_laplacian"": 8.61, ""laplacian_energy"": 8.61, ""tenengrad"": 106.38, ""sobel_mean"": 8.01}","{""mean"": 106.93, ""median"": 108.0, ""p5"": 94.0, ""p95"": 120.0, ""dark_pct"": 0.64, ""bright_pct"": 0.0}","{""rms"": 12.19, ""grayscale_std"": 12.19, ""spread_p95_p5"": 26.0, ""michelson"": 0.121}","{""residual_std"": 0.85, ""residual_mad"": 0.5, ""local_var_mean"": 3.35}","{""coverage"": 0.839, ""circularity"": 0.927, ""aspect_ratio"": 1.302, ""border_clipped"": true}","{""center_edge_ratio"": 1.031, ""center_edge_diff"": 3.27, ""map_cov"": 0.114}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8039,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.804 >= 0.7, Min Dimension = 0.574)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.804 >= 0.7, Min Dimension = 0.574))",0.64
aptos_1f4fb37e0854,aptos_1f4fb37e0854.png,BORDERLINE,0.8155,NON-CRITICAL,0.7072,0.3894,0.537,1.0,0.8973,0.9839,0.4198,1.0,"{""var_laplacian"": 12.68, ""laplacian_energy"": 12.68, ""tenengrad"": 561.59, ""sobel_mean"": 13.18}","{""mean"": 52.61, ""median"": 48.0, ""p5"": 31.0, ""p95"": 86.0, ""dark_pct"": 0.85, ""bright_pct"": 0.0}","{""rms"": 24.38, ""grayscale_std"": 24.38, ""spread_p95_p5"": 55.0, ""michelson"": 0.47}","{""residual_std"": 1.11, ""residual_mad"": 0.61, ""local_var_mean"": 25.1}","{""coverage"": 0.803, ""circularity"": 0.957, ""aspect_ratio"": 1.239, ""border_clipped"": true}","{""center_edge_ratio"": 0.707, ""center_edge_diff"": 16.73, ""map_cov"": 0.437}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.7072,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.707 >= 0.7, Min Dimension = 0.389)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.707 >= 0.7, Min Dimension = 0.389))",0.63
aptos_1f543a86c4d4,aptos_1f543a86c4d4.png,BORDERLINE,0.8155,CRITICAL,0.8262,0.3512,0.9789,0.9754,0.9523,1.0,1.0,1.0,"{""var_laplacian"": 3.42, ""laplacian_energy"": 3.42, ""tenengrad"": 43.15, ""sobel_mean"": 4.95}","{""mean"": 87.18, ""median"": 87.0, ""p5"": 68.0, ""p95"": 108.0, ""dark_pct"": 0.78, ""bright_pct"": 0.0}","{""rms"": 15.78, ""grayscale_std"": 15.78, ""spread_p95_p5"": 40.0, ""michelson"": 0.227}","{""residual_std"": 0.52, ""residual_mad"": 0.24, ""local_var_mean"": 1.57}","{""coverage"": 0.751, ""circularity"": 0.935, ""aspect_ratio"": 1.267, ""border_clipped"": true}","{""center_edge_ratio"": 1.153, ""center_edge_diff"": 12.65, ""map_cov"": 0.2}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}","Severe Defocus Blur (NormLap=33.8 < 8.0, RawLap=3.42, Tenengrad=43.1)",True,"Severe Defocus Blur (NormLap=33.8 < 8.0, RawLap=3.42, Tenengrad=43.1)",False,False,None,NOT_APPLICABLE,0.8262,0.0,False,True,"Hard Failure Triggered: Severe Defocus Blur (NormLap=33.8 < 8.0, RawLap=3.42, Tenengrad=43.1)","Original image triggered non-recoverable CRITICAL quality failure; enhancement bypassed (Hard Failure Triggered: Severe Defocus Blur (NormLap=33.8 < 8.0, RawLap=3.42, Tenengrad=43.1))",0.64
aptos_1f5496352859,aptos_1f5496352859.png,BORDERLINE,0.8155,NON-CRITICAL,0.9219,0.88,0.9743,1.0,0.6813,0.9487,0.9531,1.0,"{""var_laplacian"": 40.71, ""laplacian_energy"": 40.71, ""tenengrad"": 284.66, ""sobel_mean"": 14.41}","{""mean"": 93.43, ""median"": 90.0, ""p5"": 67.0, ""p95"": 136.0, ""dark_pct"": 0.98, ""bright_pct"": 0.02}","{""rms"": 23.62, ""grayscale_std"": 23.62, ""spread_p95_p5"": 69.0, ""michelson"": 0.34}","{""residual_std"": 1.71, ""residual_mad"": 1.26, ""local_var_mean"": 8.36}","{""coverage"": 0.479, ""circularity"": 0.997, ""aspect_ratio"": 1.0, ""border_clipped"": false}","{""center_edge_ratio"": 1.029, ""center_edge_diff"": 2.65, ""map_cov"": 0.269}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9219,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.922 >= 0.7, Min Dimension = 0.681)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.922 >= 0.7, Min Dimension = 0.681))",0.63
aptos_1f63d44d9e3c,aptos_1f63d44d9e3c.png,BORDERLINE,0.8155,NON-CRITICAL,0.9134,0.8782,0.9164,1.0,0.5643,1.0,1.0,1.0,"{""var_laplacian"": 49.88, ""laplacian_energy"": 49.88, ""tenengrad"": 605.46, ""sobel_mean"": 14.29}","{""mean"": 101.14, ""median"": 103.0, ""p5"": 79.0, ""p95"": 126.0, ""dark_pct"": 3.32, ""bright_pct"": 0.0}","{""rms"": 24.03, ""grayscale_std"": 24.03, ""spread_p95_p5"": 47.0, ""michelson"": 0.229}","{""residual_std"": 1.92, ""residual_mad"": 1.03, ""local_var_mean"": 23.17}","{""coverage"": 0.816, ""circularity"": 0.987, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.204, ""center_edge_diff"": 19.88, ""map_cov"": 0.209}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9134,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.913 >= 0.7, Min Dimension = 0.564)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.913 >= 0.7, Min Dimension = 0.564))",0.63
aptos_1f9ccda4ddf2,aptos_1f9ccda4ddf2.png,BORDERLINE,0.8155,NON-CRITICAL,0.8599,0.7262,0.9533,1.0,0.5427,0.9093,0.947,1.0,"{""var_laplacian"": 48.42, ""laplacian_energy"": 48.42, ""tenengrad"": 681.67, ""sobel_mean"": 18.02}","{""mean"": 83.78, ""median"": 80.0, ""p5"": 62.0, ""p95"": 116.0, ""dark_pct"": 1.22, ""bright_pct"": 0.09}","{""rms"": 22.32, ""grayscale_std"": 22.32, ""spread_p95_p5"": 54.0, ""michelson"": 0.303}","{""residual_std"": 1.95, ""residual_mad"": 1.36, ""local_var_mean"": 28.07}","{""coverage"": 0.48, ""circularity"": 0.996, ""aspect_ratio"": 0.998, ""border_clipped"": false}","{""center_edge_ratio"": 1.149, ""center_edge_diff"": 11.67, ""map_cov"": 0.273}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8599,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.860 >= 0.7, Min Dimension = 0.543)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.860 >= 0.7, Min Dimension = 0.543))",0.64
aptos_1faf8664816c,aptos_1faf8664816c.png,BORDERLINE,0.8155,NON-CRITICAL,0.9107,0.9046,0.9081,1.0,0.483,1.0,1.0,1.0,"{""var_laplacian"": 54.66, ""laplacian_energy"": 54.66, ""tenengrad"": 686.21, ""sobel_mean"": 14.88}","{""mean"": 102.26, ""median"": 104.0, ""p5"": 90.0, ""p95"": 122.0, ""dark_pct"": 2.99, ""bright_pct"": 0.0}","{""rms"": 21.16, ""grayscale_std"": 21.16, ""spread_p95_p5"": 32.0, ""michelson"": 0.151}","{""residual_std"": 2.04, ""residual_mad"": 1.09, ""local_var_mean"": 25.47}","{""coverage"": 0.815, ""circularity"": 0.991, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.093, ""center_edge_diff"": 9.47, ""map_cov"": 0.158}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9107,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.911 >= 0.7, Min Dimension = 0.483)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.911 >= 0.7, Min Dimension = 0.483))",0.6
aptos_1fb455685328,aptos_1fb455685328.png,BORDERLINE,0.8155,NON-CRITICAL,0.9065,0.9065,0.8874,1.0,0.4676,1.0,1.0,1.0,"{""var_laplacian"": 55.03, ""laplacian_energy"": 55.03, ""tenengrad"": 732.36, ""sobel_mean"": 17.39}","{""mean"": 105.01, ""median"": 105.0, ""p5"": 81.0, ""p95"": 135.0, ""dark_pct"": 3.49, ""bright_pct"": 0.0}","{""rms"": 25.89, ""grayscale_std"": 25.89, ""spread_p95_p5"": 54.0, ""michelson"": 0.25}","{""residual_std"": 2.06, ""residual_mad"": 1.19, ""local_var_mean"": 27.16}","{""coverage"": 0.818, ""circularity"": 0.989, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.21, ""center_edge_diff"": 21.06, ""map_cov"": 0.214}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9065,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.906 >= 0.7, Min Dimension = 0.468)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.906 >= 0.7, Min Dimension = 0.468))",0.69
aptos_1fd5d860d4d7,aptos_1fd5d860d4d7.png,BORDERLINE,0.8155,NON-CRITICAL,0.9208,0.7882,0.9745,0.9159,0.902,1.0,1.0,1.0,"{""var_laplacian"": 14.52, ""laplacian_energy"": 14.52, ""tenengrad"": 160.93, ""sobel_mean"": 10.73}","{""mean"": 86.6, ""median"": 85.0, ""p5"": 71.0, ""p95"": 108.0, ""dark_pct"": 0.88, ""bright_pct"": 0.0}","{""rms"": 15.24, ""grayscale_std"": 15.24, ""spread_p95_p5"": 37.0, ""michelson"": 0.207}","{""residual_std"": 1.08, ""residual_mad"": 0.78, ""local_var_mean"": 5.11}","{""coverage"": 0.76, ""circularity"": 0.956, ""aspect_ratio"": 1.196, ""border_clipped"": true}","{""center_edge_ratio"": 1.212, ""center_edge_diff"": 16.96, ""map_cov"": 0.204}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9208,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.921 >= 0.7, Min Dimension = 0.788)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.921 >= 0.7, Min Dimension = 0.788))",0.66
aptos_1fddd7c98fd2,aptos_1fddd7c98fd2.png,BORDERLINE,0.8155,NON-CRITICAL,0.8071,0.5969,0.4946,1.0,0.9271,0.9977,0.9134,1.0,"{""var_laplacian"": 12.39, ""laplacian_energy"": 12.39, ""tenengrad"": 45.65, ""sobel_mean"": 5.68}","{""mean"": 50.26, ""median"": 50.0, ""p5"": 26.0, ""p95"": 78.0, ""dark_pct"": 1.0, ""bright_pct"": 0.0}","{""rms"": 17.54, ""grayscale_std"": 17.54, ""spread_p95_p5"": 52.0, ""michelson"": 0.5}","{""residual_std"": 0.8, ""residual_mad"": 0.54, ""local_var_mean"": 1.71}","{""coverage"": 0.912, ""circularity"": 0.919, ""aspect_ratio"": 1.322, ""border_clipped"": true}","{""center_edge_ratio"": 1.124, ""center_edge_diff"": 5.9, ""map_cov"": 0.293}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8071,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.807 >= 0.7, Min Dimension = 0.495)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.807 >= 0.7, Min Dimension = 0.495))",0.61
aptos_1ffaa51a6245,aptos_1ffaa51a6245.png,NON-CRITICAL,0.7819,NON-CRITICAL,0.7819,0.7324,0.9676,0.8476,0.5222,0.7446,0.6264,1.0,"{""var_laplacian"": 81.02, ""laplacian_energy"": 81.02, ""tenengrad"": 656.27, ""sobel_mean"": 20.27}","{""mean"": 94.32, ""median"": 97.0, ""p5"": 29.0, ""p95"": 150.0, ""dark_pct"": 1.94, ""bright_pct"": 0.1}","{""rms"": 39.62, ""grayscale_std"": 39.62, ""spread_p95_p5"": 121.0, ""michelson"": 0.676}","{""residual_std"": 2.33, ""residual_mad"": 1.74, ""local_var_mean"": 23.24}","{""coverage"": 0.993, ""circularity"": 0.813, ""aspect_ratio"": 1.333, ""border_clipped"": true}","{""center_edge_ratio"": 1.437, ""center_edge_diff"": 38.08, ""map_cov"": 0.405}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.7819,0.0,True,False,"Intermediate quality suitable for enhancement (Illumination, Noise; Overall Score = 0.758)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.782 >= 0.7, Min Dimension = 0.522))",147.31
aptos_200d947f75db,aptos_200d947f75db.png,NON-CRITICAL,0.7819,NON-CRITICAL,0.8874,0.8014,0.9117,0.7919,0.8149,1.0,1.0,1.0,"{""var_laplacian"": 28.67, ""laplacian_energy"": 28.67, ""tenengrad"": 174.75, ""sobel_mean"": 11.14}","{""mean"": 78.22, ""median"": 77.0, ""p5"": 60.0, ""p95"": 101.0, ""dark_pct"": 0.65, ""bright_pct"": 0.0}","{""rms"": 14.11, ""grayscale_std"": 14.11, ""spread_p95_p5"": 41.0, ""michelson"": 0.255}","{""residual_std"": 1.34, ""residual_mad"": 0.99, ""local_var_mean"": 6.31}","{""coverage"": 0.75, ""circularity"": 0.933, ""aspect_ratio"": 1.27, ""border_clipped"": true}","{""center_edge_ratio"": 1.15, ""center_edge_diff"": 11.16, ""map_cov"": 0.183}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8874,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.887 >= 0.7, Min Dimension = 0.792)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.887 >= 0.7, Min Dimension = 0.792))",0.84
aptos_2017cd92c63d,aptos_2017cd92c63d.png,NON-CRITICAL,0.7819,NON-CRITICAL,0.8085,0.7045,0.8117,0.4649,0.9093,1.0,1.0,1.0,"{""var_laplacian"": 11.71, ""laplacian_energy"": 11.71, ""tenengrad"": 138.14, ""sobel_mean"": 9.84}","{""mean"": 67.87, ""median"": 67.0, ""p5"": 55.0, ""p95"": 82.0, ""dark_pct"": 0.69, ""bright_pct"": 0.0}","{""rms"": 11.14, ""grayscale_std"": 11.14, ""spread_p95_p5"": 27.0, ""michelson"": 0.197}","{""residual_std"": 1.0, ""residual_mad"": 0.64, ""local_var_mean"": 3.86}","{""coverage"": 0.838, ""circularity"": 0.928, ""aspect_ratio"": 1.302, ""border_clipped"": true}","{""center_edge_ratio"": 1.05, ""center_edge_diff"": 3.32, ""map_cov"": 0.143}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8085,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.809 >= 0.7, Min Dimension = 0.465)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.809 >= 0.7, Min Dimension = 0.465))",0.79
aptos_201f6e10c108,aptos_201f6e10c108.png,NON-CRITICAL,0.9182,NON-CRITICAL,0.9182,0.9638,0.8333,1.0,0.5222,1.0,1.0,1.0,"{""var_laplacian"": 67.11, ""laplacian_energy"": 67.11, ""tenengrad"": 862.08, ""sobel_mean"": 17.39}","{""mean"": 110.84, ""median"": 114.0, ""p5"": 76.0, ""p95"": 137.0, ""dark_pct"": 3.55, ""bright_pct"": 0.0}","{""rms"": 26.1, ""grayscale_std"": 26.1, ""spread_p95_p5"": 61.0, ""michelson"": 0.286}","{""residual_std"": 2.27, ""residual_mad"": 1.21, ""local_var_mean"": 32.35}","{""coverage"": 0.819, ""circularity"": 0.989, ""aspect_ratio"": 1.0, ""border_clipped"": true}","{""center_edge_ratio"": 1.098, ""center_edge_diff"": 10.68, ""map_cov"": 0.188}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9182,0.0,True,False,Intermediate quality suitable for enhancement (Noise; Overall Score = 0.898),"Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.918 >= 0.7, Min Dimension = 0.522))",488.19
aptos_201f882365d3,aptos_201f882365d3.png,NON-CRITICAL,0.9182,NON-CRITICAL,0.7666,0.4234,0.7318,1.0,0.8261,0.984,0.7073,1.0,"{""var_laplacian"": 16.95, ""laplacian_energy"": 16.95, ""tenengrad"": 737.0, ""sobel_mean"": 15.54}","{""mean"": 63.43, ""median"": 57.0, ""p5"": 41.0, ""p95"": 99.0, ""dark_pct"": 0.84, ""bright_pct"": 0.0}","{""rms"": 27.1, ""grayscale_std"": 27.1, ""spread_p95_p5"": 58.0, ""michelson"": 0.414}","{""residual_std"": 1.31, ""residual_mad"": 0.79, ""local_var_mean"": 32.26}","{""coverage"": 0.803, ""circularity"": 0.957, ""aspect_ratio"": 1.239, ""border_clipped"": true}","{""center_edge_ratio"": 1.305, ""center_edge_diff"": 17.89, ""map_cov"": 0.401}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.7666,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.767 >= 0.7, Min Dimension = 0.423)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.767 >= 0.7, Min Dimension = 0.423))",0.71
aptos_203275daf46d,aptos_203275daf46d.png,NON-CRITICAL,0.9182,NON-CRITICAL,0.8537,0.6917,0.7917,0.8057,0.9114,1.0,1.0,1.0,"{""var_laplacian"": 11.16, ""laplacian_energy"": 11.16, ""tenengrad"": 139.07, ""sobel_mean"": 9.84}","{""mean"": 66.76, ""median"": 68.0, ""p5"": 43.0, ""p95"": 88.0, ""dark_pct"": 0.65, ""bright_pct"": 0.0}","{""rms"": 14.23, ""grayscale_std"": 14.23, ""spread_p95_p5"": 45.0, ""michelson"": 0.344}","{""residual_std"": 0.97, ""residual_mad"": 0.62, ""local_var_mean"": 4.11}","{""coverage"": 0.838, ""circularity"": 0.927, ""aspect_ratio"": 1.302, ""border_clipped"": true}","{""center_edge_ratio"": 1.298, ""center_edge_diff"": 18.09, ""map_cov"": 0.203}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.8537,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.854 >= 0.7, Min Dimension = 0.692)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.854 >= 0.7, Min Dimension = 0.692))",1.05
aptos_20404ec7b518,aptos_20404ec7b518.png,NON-CRITICAL,0.9182,NON-CRITICAL,0.9096,0.7714,0.8797,1.0,0.9038,1.0,0.9441,1.0,"{""var_laplacian"": 13.16, ""laplacian_energy"": 13.16, ""tenengrad"": 169.86, ""sobel_mean"": 10.83}","{""mean"": 73.96, ""median"": 76.0, ""p5"": 33.0, ""p95"": 103.0, ""dark_pct"": 1.14, ""bright_pct"": 0.0}","{""rms"": 20.89, ""grayscale_std"": 20.89, ""spread_p95_p5"": 70.0, ""michelson"": 0.515}","{""residual_std"": 1.06, ""residual_mad"": 0.69, ""local_var_mean"": 5.16}","{""coverage"": 0.838, ""circularity"": 0.928, ""aspect_ratio"": 1.302, ""border_clipped"": true}","{""center_edge_ratio"": 1.292, ""center_edge_diff"": 19.93, ""map_cov"": 0.274}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9096,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.910 >= 0.7, Min Dimension = 0.771)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.910 >= 0.7, Min Dimension = 0.771))",0.74
aptos_20688cb25704,aptos_20688cb25704.png,NON-CRITICAL,0.9182,NON-CRITICAL,0.9035,0.7757,0.9283,0.8665,0.9031,1.0,1.0,1.0,"{""var_laplacian"": 13.36, ""laplacian_energy"": 13.36, ""tenengrad"": 169.77, ""sobel_mean"": 10.85}","{""mean"": 80.44, ""median"": 80.0, ""p5"": 61.0, ""p95"": 102.0, ""dark_pct"": 0.61, ""bright_pct"": 0.0}","{""rms"": 14.79, ""grayscale_std"": 14.79, ""spread_p95_p5"": 41.0, ""michelson"": 0.252}","{""residual_std"": 1.07, ""residual_mad"": 0.69, ""local_var_mean"": 5.06}","{""coverage"": 0.838, ""circularity"": 0.925, ""aspect_ratio"": 1.302, ""border_clipped"": true}","{""center_edge_ratio"": 1.133, ""center_edge_diff"": 10.31, ""map_cov"": 0.165}","{""sat_pixel_pct"": 0.0, ""glare_blob_count"": 0, ""glare_max_area"": 0}",None,False,None,False,False,None,NOT_APPLICABLE,0.9035,0.0,True,False,"All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.903 >= 0.7, Min Dimension = 0.776)","Original image meets acceptable clinical quality standards; enhancement not needed (All 7 quality dimensions within acceptable clinical limits (Overall Score = 0.903 >= 0.7, Min Dimension = 0.776))",0.68
